FileName,FeatureModel,VP,NoF,NLeaf,NM,NO,NA,NVF,NGF,SHoF,MHoF,SCDF,MCDF,NoFC,NoC,DoT,ADoT,RoV,BF,CoC,FoC
model_20121018_271963732.xml,MobileMedia_BrunoMartins,6.0,16.0,10.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,2.4,0.4,2.5,1.0,0.25
model_20121018_436901160.xml,MobileMedia_Pedro_Pires,6.0,16.0,10.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.4,0.4,2.5,0.9375,0.25
model_20121018_795335675.xml,MobileMedia_HudsonSilvaBorges,6.0,16.0,10.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.4,0.4,2.5,0.9375,0.25
model_20121018_820869482.xml,Henrique Gomes Nunes,6.0,16.0,10.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.4,0.4,2.5,0.9375,0.25
model_20121018_880874071.xml,Mobile Media,7.0,16.0,10.0,5.0,5.0,1.0,6.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.4,0.4,2.5,0.9375,0.3125
model_20121019_1128529660.xml,pruebapalabras,4.0,14.0,8.0,4.0,1.0,1.0,2.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,2.25,0.46153846153846156,2.1666666666666665,0.9285714285714286,0.07142857142857142
model_20121023_1328975384.xml,PhysEval,5.0,14.0,11.0,6.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,1.4545454545454546,0.375,2.6666666666666665,0.6428571428571429,0.2857142857142857
model_20121023_356761254.xml,aaaaaa,6.0,12.0,11.0,5.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,12.0,1.0,2.0,1.0,0.125,8.0,0.75,0.4166666666666667
model_20121025_1453237615.xml,historioa clinica,6.0,20.0,13.0,13.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.3684210526315789,2.7142857142857144,0.95,0.3
model_20121025_1656878048.xml,MODELO HISTORIA CLINICA,14.0,26.0,19.0,11.0,14.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.631578947368421,0.28,3.5714285714285716,0.9615384615384616,0.5384615384615384
model_20121026_334751192.xml,Recordatorios,20.0,28.0,19.0,7.0,20.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.210526315789474,0.3333333333333333,3.0,1.0,0.7142857142857143
model_20121102_443205816.xml,DMS,12.0,26.0,14.0,5.0,4.0,8.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,3.5714285714285716,0.5,2.0,0.9230769230769231,0.15384615384615385
model_20121102_768518520.xml,JhotDrawn,8.0,14.0,10.0,0.0,6.0,0.0,6.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,2.5,0.3076923076923077,3.25,0.9285714285714286,0.42857142857142855
model_20121106_1816491064.xml,SC1 Feature Model,4.0,23.0,16.0,8.0,0.0,3.0,3.0,7.0,6.0,8.0,1.0,7.0,7.0,1.0,4.0,3.0,0.3181818181818182,3.142857142857143,1.0,0.0
model_20121123_1014773113.xml,Mobile  Model,5.0,16.0,10.0,9.0,4.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.25
model_20121123_1047250318.xml,modelo celular,5.0,16.0,10.0,9.0,4.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.25
model_20121123_1266693931.xml,mobile media,5.0,16.0,10.0,7.0,3.0,1.0,4.0,6.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.1875
model_20121123_1445508018.xml,MobileMedia7,6.0,16.0,10.0,8.0,5.0,0.0,5.0,6.0,0.0,2.0,0.0,1.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.3125
model_20121123_1588832561.xml,modelo mobilemedia,4.0,16.0,10.0,10.0,3.0,1.0,4.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.1875
model_20121123_1668268132.xml,Mobile Media,4.0,13.0,8.0,5.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.25,0.4166666666666667,2.4,1.0769230769230769,0.15384615384615385
model_20121123_1672558767.xml,MobileMedia_Lenita,4.0,15.0,9.0,10.0,3.0,1.0,4.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.2
model_20121123_1692800929.xml,Mobile  Model,5.0,16.0,10.0,9.0,4.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.25
model_20121123_1807427529.xml,celular,9.0,17.0,11.0,7.0,3.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,2.3636363636363638,0.5,2.0,0.7647058823529411,0.17647058823529413
model_20121123_2085968892.xml,Modelo de Celulares,5.0,17.0,10.0,10.0,4.0,1.0,5.0,7.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.7,0.4375,2.2857142857142856,1.0588235294117647,0.23529411764705882
model_20121123_388334786.xml,Mobile Media,5.0,16.0,10.0,9.0,4.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.25
model_20121123_638033800.xml,Mobile Media,4.0,14.0,8.0,8.0,2.0,2.0,4.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2.5,0.46153846153846156,2.1666666666666665,1.0,0.14285714285714285
model_20121123_913179730.xml,Mobile  Model,5.0,17.0,11.0,7.0,3.0,1.0,4.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,2.3636363636363638,0.375,2.6666666666666665,1.0,0.17647058823529413
model_20121212_1167666293.xml,Estudo Experimental 2,4.0,15.0,9.0,10.0,3.0,1.0,4.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.2
model_20121212_425431925.xml,Exercicio Experimento 1,6.0,16.0,10.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.4,0.4,2.5,0.9375,0.25
model_20121213_681234650.xml,SEPFeatureModel,22.0,33.0,21.0,10.0,20.0,2.0,22.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4761904761904763,0.3870967741935484,2.5833333333333335,0.9393939393939394,0.6060606060606061
model_20121214_211817376.xml,User Model,6.0,14.0,11.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,2.0,0.0,4.0,2.0,3.0,1.5454545454545454,0.23076923076923078,4.333333333333333,1.0714285714285714,0.2857142857142857
model_20121219_1714348674.xml,WebApp,8.0,10.0,7.0,1.0,8.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8571428571428572,0.3333333333333333,3.0,0.9,0.8
model_20121219_629525870.xml,Requirements Proces Variability,6.0,18.0,11.0,8.0,3.0,3.0,6.0,7.0,6.0,0.0,5.0,0.0,13.0,9.0,4.0,2.5454545454545454,0.4117647058823529,2.4285714285714284,1.4444444444444444,0.16666666666666666
model_20130105_1019508207.xml,Invio,12.0,24.0,17.0,4.0,8.0,1.0,9.0,7.0,2.0,9.0,0.0,1.0,6.0,4.0,5.0,2.9411764705882355,0.30434782608695654,3.2857142857142856,1.125,0.3333333333333333
model_20130106_749900457.xml,Monitor,5.0,21.0,16.0,3.0,1.0,2.0,3.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,0.25,4.0,0.9523809523809523,0.047619047619047616
model_20130115_768867592.xml,Ubuntu,4.0,11.0,7.0,3.0,1.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,1.8571428571428572,0.4,2.5,1.0,0.09090909090909091
model_20130116_1542765516.xml,abcdefg,3.0,10.0,6.0,5.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.4444444444444444,2.25,0.9,0.2
model_20130116_382639902.xml,Automotive system,11.0,31.0,20.0,8.0,3.0,7.0,10.0,11.0,17.0,2.0,9.0,2.0,13.0,9.0,6.0,2.5,0.4230769230769231,2.3636363636363638,1.1290322580645162,0.0967741935483871
model_20130117_2075912065.xml,Analisis,4.0,13.0,10.0,4.0,1.0,3.0,4.0,3.0,7.0,0.0,5.0,0.0,9.0,5.0,4.0,1.5,0.2727272727272727,3.6666666666666665,1.2307692307692308,0.07692307692307693
model_20130121_710180273.xml,Disenio,2.0,10.0,7.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,1.7142857142857142,0.375,2.6666666666666665,1.1,0.1
model_20130122_1064508817.xml,Pruebas,4.0,12.0,8.0,5.0,2.0,2.0,4.0,4.0,4.0,0.0,2.0,0.0,8.0,7.0,4.0,2.25,0.36363636363636365,2.75,1.5,0.16666666666666666
model_20130122_243381566.xml,Buzzard Radio play DB,7.0,14.0,12.0,2.0,3.0,0.0,3.0,2.0,0.0,8.0,0.0,2.0,2.0,1.0,4.0,1.1666666666666667,0.2222222222222222,4.5,0.7142857142857143,0.21428571428571427
model_20130122_92211527.xml,Implementacion,5.0,11.0,8.0,1.0,2.0,3.0,5.0,3.0,7.0,0.0,5.0,0.0,8.0,7.0,3.0,1.5,0.42857142857142855,2.3333333333333335,1.2727272727272727,0.18181818181818182
model_20130123_686198065.xml,WebCollaboration,23.0,40.0,29.0,9.0,21.0,0.0,21.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.8620689655172415,0.28205128205128205,3.5454545454545454,0.975,0.525
model_20130125_189285641.xml,OnlineExamPL,4.0,18.0,11.0,12.0,3.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,2.4545454545454546,0.4117647058823529,2.4285714285714284,1.0,0.16666666666666666
model_20130219_1778040846.xml,WebCollaborativeApplication,27.0,40.0,32.0,8.0,25.0,1.0,26.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.78125,0.20512820512820512,4.875,0.975,0.625
model_20130220_406091727.xml,Tree Stem Deformation Simulator,12.0,43.0,28.0,13.0,2.0,0.0,2.0,15.0,0.0,27.0,0.0,5.0,6.0,5.0,5.0,2.357142857142857,0.35714285714285715,2.8,1.0930232558139534,0.046511627906976744
model_20130224_1469220523.xml,sasgd,6.0,10.0,7.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,1.7142857142857142,0.375,2.6666666666666665,0.8,0.3
model_20130226_1908057354.xml,Requisitos II,5.0,16.0,11.0,5.0,1.0,4.0,5.0,5.0,9.0,0.0,5.0,0.0,6.0,4.0,5.0,1.9090909090909092,0.3333333333333333,3.0,1.1875,0.0625
model_20130302_1361528923.xml,anlisis II,7.0,10.0,8.0,0.0,6.0,1.0,7.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,3.0,1.375,0.2222222222222222,4.5,1.2,0.6
model_20130302_379367837.xml,disenio II,4.0,10.0,8.0,2.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,1.0,3.0,1.625,0.2857142857142857,3.5,0.8,0.2
model_20130305_204544380.xml,Alarm System,6.0,13.0,10.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,1.4,0.5,2.0,0.6153846153846154,0.15384615384615385
model_20130305_522520932.xml,Pruebas II,5.0,16.0,11.0,5.0,1.0,4.0,5.0,5.0,9.0,0.0,4.0,0.0,4.0,3.0,3.0,1.8181818181818181,0.3333333333333333,3.0,1.125,0.0625
model_20130307_609838668.xml,BankingSoftware,93.0,176.0,148.0,46.0,77.0,10.0,87.0,28.0,29.0,23.0,4.0,0.0,5.0,4.0,7.0,2.560810810810811,0.16,6.25,1.0170454545454546,0.4375
model_20130309_1354780318.xml,Imolementacion II,1.0,11.0,9.0,7.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,0.2,5.0,0.9090909090909091,0.0
model_20130311_1184229274.xml,Basic Car,6.0,11.0,6.0,3.0,4.0,1.0,5.0,5.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,1.8333333333333333,0.5,2.0,1.0909090909090908,0.36363636363636365
model_20130324_1541392486.xml,Mobile Guide,19.0,51.0,31.0,16.0,8.0,6.0,14.0,20.0,14.0,12.0,0.0,1.0,4.0,2.0,7.0,2.967741935483871,0.4166666666666667,2.4,0.9803921568627451,0.1568627450980392
model_20130410_2115212559.xml,CarExample,2.0,11.0,8.0,7.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.3,3.3333333333333335,1.0,0.09090909090909091
model_20130414_861625706.xml,Flight Reservations,4.0,15.0,10.0,5.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,2.0,1.0,5.0,2.1,0.38461538461538464,2.6,0.9333333333333333,0.0
model_20130418_1158438101.xml,WebKit overview,5.0,19.0,13.0,4.0,1.0,4.0,5.0,6.0,13.0,0.0,10.0,0.0,16.0,6.0,4.0,2.5384615384615383,0.3333333333333333,3.0,1.263157894736842,0.05263157894736842
model_20130418_1960440366.xml,Health Plan Diogo,11.0,29.0,19.0,3.0,2.0,1.0,3.0,10.0,2.0,21.0,1.0,6.0,8.0,4.0,7.0,2.5789473684210527,0.35714285714285715,2.8,1.103448275862069,0.06896551724137931
model_20130422_1348727660.xml,RST Game,7.0,19.0,13.0,3.0,2.0,3.0,5.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,0.3333333333333333,3.0,0.9473684210526315,0.10526315789473684
model_20130422_139902368.xml,Assess4me,13.0,40.0,24.0,19.0,8.0,4.0,12.0,16.0,10.0,2.0,0.0,0.0,0.0,0.0,6.0,3.625,0.41025641025641024,2.4375,0.975,0.2
model_20130426_1685243628.xml,Test Collaboration System,11.0,16.0,11.0,0.0,7.0,1.0,8.0,5.0,2.0,6.0,0.0,1.0,2.0,1.0,3.0,1.9090909090909092,0.35714285714285715,2.8,0.9375,0.4375
model_20130508_1842381745.xml,notebook,6.0,16.0,10.0,6.0,3.0,2.0,5.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.4,2.5,0.9375,0.1875
model_20130510_203163945.xml,dfffffffffff,6.0,18.0,14.0,4.0,2.0,3.0,5.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,1.7142857142857142,0.36363636363636365,2.75,0.6111111111111112,0.1111111111111111
model_20130522_1326579656.xml,Sistem Informasi Rumah Sakit MIK,15.0,45.0,34.0,3.0,3.0,1.0,4.0,11.0,1.0,37.0,0.0,0.0,0.0,0.0,5.0,2.2941176470588234,0.275,3.6363636363636362,0.8888888888888888,0.06666666666666667
model_20130522_2044729096.xml,DeReTiYo,10.0,31.0,23.0,11.0,5.0,3.0,8.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,2.3043478260869565,0.26666666666666666,3.75,0.967741935483871,0.16129032258064516
model_20130529_1162054266.xml,Mobile Media Test,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.375
model_20130529_1165512118.xml,AA,6.0,10.0,3.0,3.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.7777777777777778,1.2857142857142858,0.9,0.6
model_20130529_1187431770.xml,teste puc,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.4,0.4,2.5,1.0,0.375
model_20130529_167247656.xml,MobileMedia-Bruno-ExpUFMG,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.4,0.4,2.5,1.0,0.375
model_20130529_1911302663.xml,MobileMedia_mgarnier,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.4,0.4,2.5,1.0,0.375
model_20130529_2135483929.xml,MobileMedia_Diego,6.0,16.0,10.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.25
model_20130529_51708559.xml,MobileMedia_Luciano,6.0,16.0,10.0,6.0,4.0,1.0,5.0,6.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.25
model_20130529_552715089.xml,Willian Oizumi - Mobile Media,7.0,17.0,11.0,7.0,6.0,1.0,7.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2.3636363636363638,0.375,2.6666666666666665,1.0,0.35294117647058826
model_20130604_1500555803.xml,LMF,1.0,13.0,9.0,11.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.3333333333333333,3.0,0.9230769230769231,0.07692307692307693
model_20130619_405989942.xml,Modelo,6.0,10.0,3.0,3.0,4.0,0.0,4.0,7.0,0.0,2.0,0.0,1.0,5.0,3.0,5.0,3.0,0.7777777777777778,1.2857142857142858,1.2,0.4
model_20130621_2143921379.xml,Bikesharing,15.0,29.0,19.0,5.0,10.0,1.0,11.0,10.0,3.0,10.0,0.0,3.0,6.0,5.0,5.0,2.736842105263158,0.35714285714285715,2.8,1.1379310344827587,0.3448275862068966
model_20130627_888588099.xml,Gsist,4.0,17.0,13.0,8.0,1.0,1.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.6153846153846154,0.25,4.0,0.9411764705882353,0.058823529411764705
model_20130703_1107240012.xml,USECASE_Test,15.0,64.0,52.0,3.0,4.0,8.0,12.0,12.0,47.0,9.0,3.0,1.0,4.0,2.0,5.0,2.2884615384615383,0.19047619047619047,5.25,1.015625,0.0625
model_20130716_384525556.xml,SmartPhone Device,7.0,17.0,12.0,4.0,3.0,4.0,7.0,5.0,9.0,0.0,5.0,0.0,7.0,2.0,3.0,1.75,0.3125,3.2,1.0588235294117647,0.17647058823529413
model_20130722_443972122.xml,Address Book,7.0,12.0,9.0,4.0,7.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.2727272727272727,3.6666666666666665,0.9166666666666666,0.5833333333333334
model_20130725_1746580783.xml,Sisgeo,4.0,16.0,12.0,3.0,2.0,0.0,2.0,4.0,0.0,10.0,0.0,2.0,2.0,1.0,4.0,2.5,0.26666666666666666,3.75,1.0,0.125
model_20130725_1929838118.xml,Poliza,19.0,41.0,29.0,6.0,10.0,8.0,18.0,12.0,22.0,2.0,4.0,2.0,6.0,5.0,5.0,2.5517241379310347,0.32432432432432434,3.0833333333333335,1.024390243902439,0.24390243902439024
model_20130725_608010428.xml,Sisgeo,9.0,12.0,9.0,2.0,9.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6666666666666665,0.2727272727272727,3.6666666666666665,0.9166666666666666,0.75
model_20130726_597280131.xml,Seguros,25.0,47.0,33.0,8.0,17.0,7.0,24.0,14.0,17.0,4.0,2.0,4.0,12.0,7.0,6.0,3.1818181818181817,0.3111111111111111,3.2142857142857144,1.1063829787234043,0.3617021276595745
model_20130731_2029107317.xml,PhotoSahring,26.0,76.0,49.0,14.0,5.0,5.0,10.0,27.0,13.0,43.0,0.0,0.0,0.0,0.0,8.0,3.510204081632653,0.36,2.7777777777777777,0.9868421052631579,0.06578947368421052
model_20130807_1787614695.xml,Wewq,0.0,13.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,12.0,0.9230769230769231,0.0
model_20130808_465499656.xml,Tiendas_pos,11.0,22.0,17.0,2.0,7.0,4.0,11.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2941176470588234,0.23809523809523808,4.2,0.9545454545454546,0.3181818181818182
model_20130809_353548541.xml,Ventas POS,24.0,57.0,46.0,8.0,14.0,4.0,18.0,11.0,9.0,25.0,2.0,2.0,11.0,6.0,4.0,1.9130434782608696,0.20754716981132076,4.818181818181818,1.0350877192982457,0.24561403508771928
model_20130811_391981530.xml,Facturación Servicios Publicos,18.0,41.0,29.0,8.0,11.0,1.0,12.0,12.0,2.0,19.0,1.0,11.0,19.0,11.0,6.0,2.7241379310344827,0.3,3.3333333333333335,1.2439024390243902,0.2682926829268293
model_20130812_1882708509.xml,Facturación Servicios Publicos,16.0,41.0,29.0,8.0,8.0,0.0,8.0,12.0,0.0,24.0,0.0,11.0,17.0,10.0,6.0,2.7241379310344827,0.3,3.3333333333333335,1.2195121951219512,0.1951219512195122
model_20130812_690840910.xml,Sastm,12.0,30.0,20.0,5.0,5.0,0.0,5.0,10.0,0.0,19.0,0.0,8.0,10.0,6.0,5.0,2.75,0.35714285714285715,2.8,1.1333333333333333,0.16666666666666666
model_20130815_1890929461.xml,Facturación Servicios Publicos,21.0,56.0,39.0,10.0,6.0,5.0,11.0,17.0,10.0,29.0,2.0,13.0,19.0,11.0,6.0,2.7948717948717947,0.3333333333333333,3.0,1.1071428571428572,0.10714285714285714
model_20130818_278315719.xml,TEST_NAme,7.0,10.0,8.0,1.0,4.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.25,0.4,2.5,0.5,0.4
model_20130820_1465112187.xml,OPEN ERP,13.0,49.0,46.0,35.0,13.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0625,16.0,0.9795918367346939,0.2653061224489796
model_20130821_1446947208.xml,NOVASOFT,0.0,49.0,45.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.08333333333333333,12.0,0.9795918367346939,0.0
model_20130821_361829065.xml,SAP Business Suite,4.0,30.0,22.0,25.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1818181818181817,0.27586206896551724,3.625,0.9666666666666667,0.13333333333333333
model_20130821_470005647.xml,Adempiere,6.0,43.0,32.0,36.0,6.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6875,0.2619047619047619,3.8181818181818183,0.9767441860465116,0.13953488372093023
model_20130908_1057721135.xml,RE Process,3.0,14.0,10.0,10.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,0.3076923076923077,3.25,0.9285714285714286,0.21428571428571427
model_20130908_1070185514.xml,A Model for Decision-making for Investments on Enterprise Information Systems,21.0,366.0,344.0,20.0,2.0,10.0,12.0,22.0,29.0,314.0,29.0,311.0,342.0,192.0,4.0,2.671511627906977,0.06027397260273973,16.59090909090909,1.5218579234972678,0.00546448087431694
model_20130908_2094539725.xml,Webmail,36.0,81.0,55.0,32.0,29.0,0.0,29.0,26.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,2.7636363636363637,0.3333333333333333,3.0,0.9629629629629629,0.35802469135802467
model_20130911_2001583567.xml,TPL,10.0,34.0,22.0,10.0,2.0,6.0,8.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,5.0,2.8181818181818183,0.36363636363636365,2.75,0.9705882352941176,0.058823529411764705
model_20130916_1001858303.xml,MobileMedia_Ibraim,7.0,15.0,9.0,7.0,6.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.4
model_20130916_1112744253.xml,MobileMedia_LeonardoVasconcelos,8.0,15.0,9.0,6.0,7.0,1.0,8.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.4666666666666667
model_20130916_1448418245.xml,Mobile Media JULIO,7.0,14.0,9.0,6.0,6.0,1.0,7.0,5.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.3333333333333335,0.45454545454545453,2.2,0.9285714285714286,0.42857142857142855
model_20130916_1467348272.xml,MobileMedia_Cleice,8.0,16.0,10.0,7.0,6.0,2.0,8.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.42857142857142855,2.3333333333333335,1.0,0.375
model_20130916_156611854.xml,DiegoMobileMedia,7.0,17.0,11.0,5.0,5.0,1.0,6.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,2.3636363636363638,0.375,2.6666666666666665,1.0,0.29411764705882354
model_20130916_1649901124.xml,MobileMedia_Thanis,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.375
model_20130916_1894002979.xml,Mobile Media_LeonardoSilva,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.4,0.4,2.5,1.0,0.375
model_20130916_1980915056.xml,MobileMedia_Bruno,7.0,15.0,9.0,7.0,6.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.4
model_20130916_1983257725.xml,MobileMedia_DiegoTavares,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.375
model_20130916_2072761889.xml,MobileMedia_MarinaMB,7.0,15.0,9.0,7.0,6.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.4
model_20130916_302923469.xml,MobileMedia_JulianaPadilha,6.0,16.0,10.0,8.0,5.0,1.0,6.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4,0.4,2.5,1.0625,0.3125
model_20130916_330769314.xml,Mobile_Media_Gabriela,11.0,17.0,11.0,5.0,5.0,3.0,8.0,6.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,2.3636363636363638,0.5,2.0,0.7647058823529411,0.29411764705882354
model_20130916_552778902.xml,Mobile_Media_Gabriela,9.0,16.0,10.0,6.0,4.0,3.0,7.0,6.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,2.4,0.5,2.0,0.8125,0.25
model_20130916_667715515.xml,Mobile Media Thiago,7.0,16.0,10.0,7.0,6.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.4,0.4,2.5,1.0,0.375
model_20130916_882364260.xml,Mobile Media,7.0,15.0,9.0,7.0,6.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.4
model_20130916_894347834.xml,MobileMedia_CarlosEduardoPaulinoSilva,7.0,15.0,9.0,7.0,6.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,2.4444444444444446,0.42857142857142855,2.3333333333333335,1.0666666666666667,0.4
